title,content,date
Autre : Applied Ventures investit dans le fabricant d’écrans miniatures MICROOLED,"MICROOLED (Auvergne-Rhône-Alpes / FRA), fournisseur de micro-écrans de pointe légers et compacts pour les applications électroniques, réalise une extension de son tour de table de série B de juillet 2023, avec un financement apporté par Applied Ventures. Aux côtés des investisseurs historiques Jolt Capital, Bpifrance, Cipio Partners et Ventech, Applied Ventures acquiert une participation minoritaire et soutiendra la société dans son ambition d'accélérer le développement de solutions OLED en couleur et à haute luminosité pour les casques de réalité mixte, les lunettes intelligentes et les technologies portables de nouvelle génération (presse)",21/11/2024
Autre : InfraVia acquiert la société de financement de projets d'énergie renouvelable Kyotherm,"InfraVia Capital Partners annonce l’acquisition d’une participation majoritaire dans Kyotherm (24 M€ de CA en 2023, Île-de-France / FRA), société spécialisée dans le financement de projets de production de chaleur renouvelable et d’optimisation d'efficacité énergétique. Andera Partners (via son fonds Andera Smart Infra 1) et la direction de la société restent actionnaires et travailleront aux côtés d'InfraVia Capital Partners pour accélérer le développement de la société et enrichir son offre. À noter que Kyotherm est également soutenue par Ciclad (InfraVia Capital Partners, communiqué de presse)",21/11/2024
Acquisition : Cerea investit dans le producteur de prémélanges de nutrition animale MG2MIX,"À travers son fonds Cerea Mezzanine IV, Cerea Partners structure un financement sous forme d’une dette obligataire complétée d’un investissement minoritaire au capital de MG2MIX (64,1 M€ de CA en 2023, Bretagne / FRA), société spécialisée dans la fabrication de prémélanges, d’additifs, de produits minéraux et de spécialités nutritionnelles essentiels à la nutrition animale. L'objectif de cet investissement était de soutenir la réorganisation du capital entre le fondateur et les principaux cadres de l'entreprise. MG2MIX profitera du réseau et de l'expertise sectorielle de Cerea pour accélérer sa croissance (Cerea Partners, communiqué de presse)",21/11/2024
Acquisition : Ciclad et BNP Paribas Développement accompagnent la transmission de AIRPLANE,"AIRPLANE (25 M€ de CA en 2023, Occitanie / FRA), société spécialisée dans les services aéronautiques, notamment la maintenance certifiée EASA PART145, la peinture, les conversions cargo, le marquage technique, la conception 3D, la livraison d'aéronefs et le recrutement de personnel aéronautique, réalise un LBO primaire avec le soutien de Ciclad, qui acquiert une participation majoritaire via son fonds Ciclad 7, et BNP Paribas Développement. Cette opération, soutenue par un financement en dette senior et capex, marque un tournant dans la transmission familiale du groupe, dont le plan de développement prévoit des acquisitions stratégiques, l’ouverture de hangars supplémentaires, l’obtention de nouveaux agréments et un programme ESG ambitieux (presse)",20/11/2024
Acquisition : Cathay Capital investit dans l'éditeur de logiciels de gestion de contenus numériques Wedia,"Cathay Capital finalise un investissement dans Wedia (13,9 M€ de CA en 2023, Île-de-France / FRA), entreprise spécialisée dans les solutions de gestion des ressources numériques (Digital Asset Management ou DAM) destinées aux grandes entreprises, permettant de stocker, d'organiser et de partager un volume important de contenus numériques. Suite à cette transaction, Wedia devient une société privée et est conjointement détenue par son fondateur et PDG Nicolas Boutet, son équipe de direction et Cathay Capital. Cathay Capital, reconnue pour son expertise dans le soutien aux entreprises technologiques, apportera un accompagnement stratégique et financier visant à stimuler la croissance de Wedia tout en renforçant ses capacités d'innovation. Pour rappel, Wedia a été soutenue par Siparex et NextStage AM, respectivement depuis 2011 et 2012 (Cathay Capital, communiqué de presse)",20/11/2024
Cession : Cathay Capital investit dans l'éditeur de logiciels de gestion de contenus numériques Wedia,"Cathay Capital finalise un investissement dans Wedia (13,9 M€ de CA en 2023, Île-de-France / FRA), entreprise spécialisée dans les solutions de gestion des ressources numériques (Digital Asset Management ou DAM) destinées aux grandes entreprises, permettant de stocker, d'organiser et de partager un volume important de contenus numériques. Suite à cette transaction, Wedia devient une société privée et est conjointement détenue par son fondateur et PDG Nicolas Boutet, son équipe de direction et Cathay Capital. Cathay Capital, reconnue pour son expertise dans le soutien aux entreprises technologiques, apportera un accompagnement stratégique et financier visant à stimuler la croissance de Wedia tout en renforçant ses capacités d'innovation. Pour rappel, Wedia a été soutenue par Siparex et NextStage AM, respectivement depuis 2011 et 2012 (Cathay Capital, communiqué de presse)",20/11/2024
Build-up : Syneido acquiert l’agence de branding Logic Design,"Soutenu par Turenne Capital, Syneido (35 M€ de CA en 2023, Île-de-France / FRA), groupe qui rassemble des agences de communication spécialisées dans des services tels que la création de contenu de marque, la publicité, les réseaux sociaux, la gestion des données techniques, le PRM-CRM et la transition vers la RSE, acquiert une participation majoritaire de 55 % dans Logic Design (4,3 M€ de CA en 2023, Île-de-France / FRA), agence qui soutient ses clients dans les secteurs de l'alimentation et des biens de consommation en leur proposant des services de stratégie de marque et de marketing. Cette opération permettra à Syneido de s'implanter dans le secteur alimentaire et de renforcer ses spécialités. Le reste du capital de Logic Design reste entre les mains de son équipe de direction actuelle (Logic Design, communiqué de presse)",20/11/2024
Build-up : L’entreprise de services numériques Talan acquiert Thinkmax Consulting,"Présente dans le portefeuille de TowerBrook Capital Partners et CVC Capital Partners, et soutenue en unitranche par Tikehau Capital, Talan (c. 600 M€ de CA en 2023, Île-de-France/ FRA), société spécialisée dans l’accompagnement de la transformation agile, qui assiste à la maîtrise d’ouvrage ainsi qu'aux métiers liés aux systèmes d’information et à l’intégration des nouvelles technologies, annonce l’acquisition de Thinkmax Consulting (Québec / CAN), société qui se distingue par son expertise dans la mise en œuvre de solutions Microsoft Dynamics 365, avec une attention particulière sur les secteurs de la finance, de la chaîne d'approvisionnement, de l'engagement client et de l'e-commerce. L'intégration de Thinkmax sous la marque Talan renforcera les capacités des deux entreprises à mieux servir leurs clients, en tirant parti de technologies de pointe telles que l'intelligence artificielle (Talan, communiqué de presse)",20/11/2024
Build-up : La plateforme de gestion de formation professionnelle Rise Up acquiert Yunoo,"Soutenue minoritairement par Impact Partners, Rise Up (15 M€ de CA en 2023, Île-de-France / FRA), plateforme d'e-learning qui permet aux entreprises et aux associations de gérer la formation et la montée en compétence de leurs employés, a acquis Yunoo (London / ENG), solution de e-commerce qui s'intègre facilement dans les systèmes de gestion de l'apprentissage (LMS), permettant aux fournisseurs de formations de monétiser leurs cours en ligne. L'acquisition de Yunoo permettra à Rise Up d'améliorer sa plateforme en y ajoutant des fonctionnalités pouvant générer des sources de revenus pour ses clients (Rise Up, communiqué de presse)",20/11/2024
Build-up : Egis acquiert le cabinet de design spécialisé dans l’architecture sportive et événementielle FIA,"Soutenue par Tikehau Capital, Geneo Capital Entrepreneur et Siparex, Egis (c. 1,9 Md€ de CA en 2023, Île-de-France / FRA), société d’ingénierie offrant différents services de construction, de conseil, d’inspection et de formation dans divers secteurs d’activité tels que l’industrie, le bâtiment, les mines, l’environnement, l’énergie, l’eau, le transport, etc, annonce l’acquisition de Fenwick Iribarren Architects (FIA) (Communauté de Madrid / ESP), cabinet d'architecture spécialisé dans la conception de projets sportifs et culturels, particulièrement connu pour ses innovations en matière de construction modulaire. Cette acquisition s’inscrit dans la stratégie d’Egis afin de se positionner comme un acteur majeur de l’ingénierie et de la conception d’infrastructures sportives à l’échelle mondiale (Egis, communiqué de presse)",19/11/2024
Cession : Astorg Partners négocie la vente de sa participation majoritaire dans Anaqua à Nordic Capital,"Astorg Partners annonce être entrée en négociations exclusives pour vendre sa participation majoritaire dans Anaqua (Massachusetts / USA), développeur de logiciels de gestion d’actifs de propriété intellectuelle, de gestion de documents et de messageries. Depuis l’entrée d’Astorg en 2019, Anaqua a connu une forte croissance, marquée par une expansion en Europe et au Japon et des acquisitions stratégiques, consolidant ainsi sa position de leader, laquelle sera renforcée par le partenariat à venir avec son nouvel acquéreur Nordic Capital (Astorg Partners, communiqué de presse)",19/11/2024
Autre : Le fabricant de vaisseaux spatiaux The Exploration Company lève 150 M€,"The Exploration Company (Nouvelle-Aquitaine / FRA), société qui développe et fabrique des vaisseaux spatiaux modulaires et autonomes appelés Nyx, capables de transporter des équipements, des personnes et des logiciels vers l'espace, clôture un tour de table de série B de 150 M€, dirigé par Balderton Capital et Plural, avec la participation de Bessemer Venture Partners, NGP Capital, French Tech Souveraineté géré par Bpifrance, DeepTech & Climate Fonds (DTCF) et Bayern Capital, ainsi que des investisseurs historiques, notamment EQT Ventures, Red River West, Cherry Ventures, Promus Ventures et Omnes Real Tech Fund. Ce nouveau financement soutiendra les ambitions de The Exploration Company visant à renforcer sa position dominante sur le marché de l'espace en Europe et à signer d'importants contrats de services avec des agences spatiales et des clients commerciaux (Bpifrance, communiqué de presse)",19/11/2024
Build-up : ChapsVision acquiert le développeur de logiciels de recherche cognitive Sinequa,"Soutenu par Geneo Capital Entrepreneur, Qualium Investissement, Bpifrance et Tikehau Capital, ChapsVision (c. 100 M€ de CA en 2022, Île-de-France / FRA), éditeur de logiciels qui paramètrent et gèrent les données des entreprises de façon à leur fournir des solutions précises en CRM, data, merchandising, marketing automation, logistique du dernier km, vidéo analytique et cybersécurité selon leurs besoins, acquiert Sinequa (Île-de-France / FRA), développeur de logiciels spécialisé dans la recherche cognitive et l'analyse dont la plateforme utilise des algorithmes de traitement du langage naturel et de deep learning. Cette acquisition marque une étape clé dans la stratégie de ChapsVision, visant à renforcer sa position en tant que l'un des principaux fournisseurs de solutions souveraines pour les entreprises et les organisations publiques en Europe. À noter que Sinequa a été soutenu auparavant par plusieurs investisseurs dont Sipares, Jolt Capital et Aurinvest (Jolt Capital, communiqué de presse)",18/11/2024
Cession : ChapsVision acquiert le développeur de logiciels de recherche cognitive Sinequa,"Soutenu par Geneo Capital Entrepreneur, Qualium Investissement, Bpifrance et Tikehau Capital, ChapsVision (c. 100 M€ de CA en 2022, Île-de-France / FRA), éditeur de logiciels qui paramètrent et gèrent les données des entreprises de façon à leur fournir des solutions précises en CRM, data, merchandising, marketing automation, logistique du dernier km, vidéo analytique et cybersécurité selon leurs besoins, acquiert Sinequa (Île-de-France / FRA), développeur de logiciels spécialisé dans la recherche cognitive et l'analyse dont la plateforme utilise des algorithmes de traitement du langage naturel et de deep learning. Cette acquisition marque une étape clé dans la stratégie de ChapsVision, visant à renforcer sa position en tant que l'un des principaux fournisseurs de solutions souveraines pour les entreprises et les organisations publiques en Europe. À noter que Sinequa a été soutenu auparavant par plusieurs investisseurs dont Sipares, Jolt Capital et Aurinvest (Jolt Capital, communiqué de presse)",18/11/2024
Build-up : Evernex acquiert le fournisseur de services de maintenance informatique Ultra Support,"Présent au portefeuille de 3i Group, Vitruvian Partners, Eurazeo et CIC Private Debt, Evernex (201 M€ de CA en 2023, Île-de-France / FRA), fournisseur de services informatiques spécialisé dans l'extension de la durée de vie des actifs informatiques et la maintenance de centres de données, acquiert Ultra Support (Sud-Ouest / ENG), société de services informatiques d’entreprise qui se concentre principalement sur la maintenance du matériel informatique et les services de projet. Avec l'acquisition d'Ultra Support, Evernex renforce sa position au Royaume-Uni et acquiert de nouveaux clients internationaux (3i Group, communiqué de presse)",18/11/2024
Autre : Le fabricant de revêtements spécialisés Stahl se sépare de sa division de produits chimiques pour le cuir,"Wendel annonce la cession de la division de produits chimiques pour le cuir, de sa société de portefeuille Stahl (913,5 M€ de CA en 2023, Brabant-Septentrional / NLD), entreprise spécialisée dans la création de procédés chimiques (nécessaires au traitement du cuir), de revêtements et de polymères, à destination des secteurs de l'automobile, de l'ameublement, des loisirs, de l'habillement et des accessoires (maroquinerie, chaussures). Cette cession, réalisée au profit de Syntagma Capital, s'inscrit dans la stratégie de l’entreprise visant à se recentrer sur les revêtements spécialisés pour matériaux flexibles, consolidant ainsi sa position de leader mondial dans ce secteur en forte croissance. Stahl continuera à investir dans l'innovation et le développement durable, tout en poursuivant son expansion avec de nouvelles usines et centres d'excellence (Wendel, communiqué de presse)",18/11/2024
Build-up : Normabaie acquiert le menuisier bois professionnel Boizéal Menuiserie,"Soutenue par Picardie Investissement, Normabaie (Normandie / FRA), société qui conçoit des produits de menuiseries PVC sur mesure tels que les portails, portes, volets roulants, vérandas et fenêtres, annonce l’acquisition de Boizéal Menuiserie (Normandie / FRA), entreprise spécialisée dans la conception et la fabrication de produits de menuiserie en bois, principalement destinés à des projets haut de gamme. Cette alliance permet à Normabaie d'élargir son offre de menuiseries en intégrant le savoir-faire de Boizéal dans les produits en bois. Pour Boizéal, ce partenariat ouvre de nouvelles perspectives grâce à l'expertise industrielle et commerciale de Normabaie. Ensemble, elles visent à mieux répondre aux attentes du marché et à enrichir leur gamme de produits (Normabaie, communiqué de presse)",18/11/2024
Autre : Le fabricant de prêt-à-porter Terre de Marins renouvelle son partenariat avec Dzeta et Arkéa,"Terre de Marins (c. 30 M€ de CA en 2023, Pays de la Loire / FRA), société de prêt-à-porter spécialisée dans la création et l’exploitation de marques de vêtements marins pour hommes, femmes et enfants et qui les distribue en ligne, en boutique et dans les grandes et moyennes surfaces, réalise un MBO soutenu par ses investisseurs existants Dzeta Conseil et Arkéa Capital. Détenue majoritairement par Dzeta et soutenu en minoritaire par Arkéa depuis 2021, Terre de Marins a réalisé des progrès dans la numérisation et la diversification de ses points de vente et entend poursuivre ses performances solides grâce à ce réinvestissement (presse)",18/11/2024
Acquisition : La plateforme logicielle OpenAirlines lève près de 45 M€,"OpenAirlines (Occitanie / FRA), société qui développe des solutions logicielles pour l'aviation durable, afin de réduire la consommation de carburant et les émissions de CO2, tout en améliorant l'efficacité opérationnelle des compagnies aériennes, lève près de 45 M€ lors d'un tour de table pour accélérer sa croissance. Ce financement, mené par Eiffel Investment Group, via son fonds Eiffel Essentiel, avec la participation de Mirova, une filiale de Natixis Investment Managers, et du fonds de pension CRPN, permettra d'accélérer l'expansion de la société en Amérique du Nord et en Asie, ainsi que de développer sa plateforme SkyBreathe ('Eiffel Investment Group, communiqué de presse)",18/11/2024
